aso,brand,capacity,color,fuel_type,horse_power,is_used,mileage,no_accidents,number_of_doors,origin_country,price,transmission,type,year
True,Toyota,1798,Srebrny,Hybryda,122,True,194000,True,5,Polska,76900,Automatyczna,None,2020
None,Opel,1199,Zielony,Benzyna,130,True,11900,None,5,Niemcy,39900,Manualna,None,2022
None,Ford,1596,Biały,Benzyna,115,True,147000,None,3,Niemcy,14500,Manualna,None,2010
True,Jeep,1368,Czarny,Benzyna,170,True,95700,True,5,Polska,94900,Automatyczna,None,2018
None,Audi,1968,Srebrny,Diesel,143,True,263000,True,5,Niemcy,39700,Manualna,None,2011
None,Hyundai,1086,Srebrny,Benzyna,67,True,140000,True,5,Niemcy,8400,Manualna,None,2007
None,Opel,1389,Pomarańczowy,Benzyna,90,True,167440,True,3,Niemcy,10800,Manualna,None,2004
True,Opel,1364,Brązowy,Benzyna,140,True,141916,True,5,Niemcy,55900,Automatyczna,None,2014
None,Ford,1596,Inny kolor,Benzyna,125,True,135000,True,5,Niemcy,20900,Manualna,None,2009
None,Hyundai,1248,Czarny,Benzyna,85,True,187000,None,5,None,20000,Manualna,None,2014
True,Skoda,1595,Srebrny,Benzyna,102,True,127000,True,5,Niemcy,28999,Manualna,None,2009
None,Toyota,1798,Szary,Hybryda,99,True,185000,None,5,None,48500,Automatyczna,None,2011
None,Ford,998,Bordowy,Benzyna,100,True,85000,None,5,None,47900,Automatyczna,None,2017
None,Ford,1997,Srebrny,Diesel,150,True,184400,None,5,None,61999,Manualna,None,2015
None,Opel,1956,Czarny,Diesel,163,True,285000,None,5,None,39900,Automatyczna,None,2015
None,Audi,1968,Czarny,Diesel,177,True,244000,None,5,None,58800,Manualna,None,2013
True,Audi,1781,Czarny,Benzyna,190,True,230000,True,5,Szwajcaria,23900,Manualna,None,2003
True,Renault,1397,Czarny,Benzyna,130,True,150000,True,5,Niemcy,34900,Manualna,None,2012
None,Opel,1598,Niebieski,Benzyna,100,True,220000,None,5,None,8900,Manualna,None,2003
None,Opel,1364,Srebrny,Benzyna+LPG,120,True,97000,None,5,None,37000,Manualna,None,2016
True,Mercedes-Benz,5461,Srebrny,Benzyna,388,True,146000,True,4,Polska,74000,Automatyczna,None,2008
True,Audi,1968,Czarny,Diesel,170,True,278000,True,5,Polska,38500,Manualna,None,2009
None,Skoda,1289,Beżowy,Benzyna,64,True,78200,None,5,None,8500,Manualna,None,1991
None,Aixam,480,Szary,Diesel,6,True,13200,None,3,None,39999,Automatyczna,None,2020
True,Toyota,2755,Czarny,Diesel,177,True,90600,True,5,Polska,170000,Automatyczna,None,2016
None,Nissan,1997,Srebrny,Benzyna,141,True,145000,None,5,None,29900,Manualna,None,2007
None,Renault,1598,Fioletowy,Diesel,160,True,319000,None,5,None,34900,Automatyczna,None,2016
None,Ford,998,Srebrny,Benzyna,80,True,159232,None,3,Niemcy,22900,Manualna,None,2014
True,Mercedes-Benz,2996,Czarny,Benzyna,231,True,185000,True,2,Niemcy,48800,Automatyczna,None,2007
None,Volkswagen,1598,Błękitny,Diesel,105,True,226500,None,4,None,23500,Manualna,None,2012
None,Mercedes-Benz,2148,Szary,Diesel,170,True,151129,True,5,Belgia,41000,Manualna,None,2010
True,Mitsubishi,1332,Szary,Benzyna,95,True,87100,True,3,Polska,16900,Manualna,None,2011
True,Skoda,1598,Srebrny,Diesel,115,True,100698,None,5,Polska,55900,Manualna,None,2018
None,Opel,1598,Srebrny,Diesel,125,True,200000,True,4,Polska,94184,Manualna,None,2018
True,Volkswagen,1390,Brązowy,Benzyna,122,True,144000,True,5,None,42900,Manualna,None,2011
None,Renault,1995,Inny kolor,Diesel,150,True,348000,None,5,None,12900,Manualna,None,2008
True,Audi,2967,Czarny,Diesel,231,True,43000,True,5,Polska,275000,Automatyczna,None,2022
True,Kia,1591,Czarny,Benzyna,177,True,78000,True,5,Polska,87000,Manualna,None,2018
None,Opel,1956,Szary,Diesel,140,True,227000,None,5,None,35900,Manualna,None,2015
True,Ford,1997,Srebrny,Diesel,150,True,141000,True,5,None,69990,Manualna,None,2018
None,Peugeot,1560,Czarny,Diesel,115,True,255000,None,5,None,25400,Manualna,None,2013
None,Volkswagen,1968,Czarny,Diesel,140,True,242000,True,5,Niemcy,59900,Automatyczna,None,2014
True,Peugeot,1598,Czarny,Benzyna,120,True,139120,True,5,Niemcy,22900,Manualna,None,2009
True,Audi,1595,Szary,Benzyna,102,True,223927,True,5,Niemcy,22900,Manualna,None,2005
None,Mercedes-Benz,2987,Czarny,Diesel,258,True,260100,None,5,None,89500,Automatyczna,None,2012
True,Audi,1781,Srebrny,Benzyna,163,True,213000,True,4,Niemcy,14900,Automatyczna,None,2004
True,Skoda,1984,Biały,Benzyna,280,True,198000,True,5,Polska,87000,Automatyczna,None,2016
True,Audi,1968,Szary,Diesel,163,True,69000,True,5,Polska,169000,Automatyczna,None,2019
True,Nissan,1461,Srebrny,Diesel,110,True,104000,None,5,Francja,37500,Manualna,None,2013
None,Ford,1399,Szary,Diesel,70,True,230000,None,3,None,14900,Manualna,None,2012
None,Volkswagen,1984,Szary,Benzyna,190,True,80000,None,5,None,22000,Automatyczna,None,2019
True,Toyota,1794,Czarny,Benzyna,129,True,196868,True,5,Niemcy,19600,Manualna,None,2006
True,Volvo,1969,Czarny,Diesel,197,True,160000,True,5,Niemcy,157700,Automatyczna,None,2021
None,Ford,2699,Biały,Benzyna,335,True,6500,None,5,Stany Zjednoczone,175000,Automatyczna,None,2022
True,Audi,1968,Czarny,Diesel,190,True,104800,None,4,Polska,115000,Automatyczna,None,2018
None,Volvo,1984,Bordowy,Diesel,150,True,99400,None,2,None,43800,Manualna,None,2010
None,Volvo,2400,Biały,Diesel,185,True,250000,None,5,None,66500,Automatyczna,None,2014
None,Skoda,1198,Niebieski,Benzyna,70,True,166653,None,5,None,13750,Manualna,None,2009
True,Peugeot,1997,Zielony,Diesel,90,True,249000,True,5,None,5200,Manualna,None,2003
None,Saab,1985,Czarny,Benzyna,175,True,163000,None,2,None,57000,Manualna,None,1991
None,Volkswagen,1984,Szary,Benzyna,190,True,145000,None,5,None,24500,Automatyczna,None,2016
True,BMW,1997,Inny kolor,Benzyna,245,True,172000,True,4,Niemcy,72000,Automatyczna,None,2012
None,Skoda,1598,Inny kolor,Benzyna,75,True,243000,True,5,None,6000,Manualna,None,1999
None,Seat,1198,Szary,Benzyna,70,True,210000,True,5,Austria,14900,Manualna,None,2009
None,Jeep,2800,Granatowy,Diesel,150,True,203000,None,5,None,38900,Automatyczna,None,2004
None,Volkswagen,1395,Czarny,Benzyna,125,True,7000,None,4,None,26500,Manualna,None,2019
True,BMW,1496,Szary,Diesel,95,True,141000,True,5,None,49900,Manualna,None,2015
None,Audi,1968,Szary,Diesel,177,True,254000,None,5,None,74999,Manualna,None,2015
True,Lexus,2494,Szary,Hybryda,181,True,93000,True,4,None,109900,Automatyczna,None,2018
True,Audi,1781,Szary,Benzyna,163,True,253000,True,5,Niemcy,22900,Manualna,None,2006
None,Audi,2995,Szary,Benzyna,333,True,149500,None,3,None,91500,Manualna,None,2016
True,Ford,1753,Bordowy,Diesel,125,True,385000,True,5,None,14900,Manualna,None,2007
None,BMW,2979,Czarny,Benzyna,320,True,229000,None,4,None,100000,Automatyczna,None,2014
True,BMW,1995,Czarny,Diesel,184,True,118000,None,5,None,68900,Automatyczna,None,2014
None,Chevrolet,5700,Zielony,Benzyna,230,True,288000,None,2,None,8800,Automatyczna,None,1979
None,BMW,1995,Srebrny,Diesel,143,True,280000,True,5,Francja,18700,Manualna,None,2009
None,Kia,1975,Zielony,Benzyna+LPG,142,True,200500,None,5,None,21900,Manualna,None,2006
None,Mercedes-Benz,2143,Bordowy,Diesel,170,True,86000,None,5,None,86500,Automatyczna,None,2015
None,Hyundai,1975,Czarny,Benzyna,141,True,125000,None,5,None,24900,Manualna,None,2008
None,BMW,1995,Czarny,Diesel,163,True,247000,None,5,None,31900,Manualna,None,2011
None,Audi,1896,Szary,Diesel,115,True,262000,None,5,None,21900,Manualna,None,2007
True,Skoda,1968,Błękitny,Diesel,140,True,338000,True,5,Polska,13900,Manualna,None,2009
None,Renault,1461,Biały,Diesel,90,True,177800,None,5,None,24900,Manualna,None,2013
True,BMW,1995,Srebrny,Benzyna,143,True,173248,True,3,Niemcy,18900,Manualna,None,2008
True,Mercedes-Benz,1950,Czerwony,Diesel,245,True,91000,True,5,Polska,319999,Automatyczna,None,2020
None,Alfa Romeo,2387,Srebrny,Diesel,200,True,221191,None,3,None,30000,Manualna,None,2006
None,Toyota,1798,Czarny,Benzyna,147,True,248000,None,5,None,32900,Manualna,None,2010
True,Peugeot,1598,Inny kolor,Benzyna,181,True,169000,True,5,None,89900,Automatyczna,None,2019
True,Volkswagen,1498,Czarny,Benzyna,150,True,80000,True,5,Polska,99000,Manualna,None,2020
None,Mercedes-Benz,2685,Niebieski,Diesel,170,True,326000,None,4,None,7999,Automatyczna,None,2001
True,Kia,1995,Inny kolor,Diesel,185,True,168500,True,5,Polska,89000,Automatyczna,None,2016
True,Mercedes-Benz,1991,Czarny,Benzyna,184,True,87000,True,2,Polska,89900,Automatyczna,None,2016
None,Audi,1798,Srebrny,Benzyna,160,True,187500,None,5,None,35500,Automatyczna,None,2009
None,Audi,1984,Szary,Benzyna,130,True,243500,None,5,None,20500,Automatyczna,None,2006
None,Ford,1997,Błękitny,Diesel,140,True,273000,None,5,None,20900,Manualna,None,2007
None,Opel,1364,Czarny,Benzyna,140,True,182000,None,5,None,23900,Manualna,None,2010
None,Ford,1999,Granatowy,Benzyna,145,True,211500,None,5,None,13900,Manualna,None,2008
True,Hyundai,1396,Srebrny,Benzyna,109,True,137000,True,5,Niemcy,21900,Manualna,None,2009
True,Hyundai,1998,Biały,Benzyna,275,True,55000,True,5,Polska,159900,Automatyczna,None,2021
None,Opel,1956,Brązowy,Diesel,130,True,198000,None,4,None,27900,Automatyczna,None,2011
None,Opel,1199,Czerwony,Benzyna,130,True,24900,None,5,Niemcy,34900,Manualna,None,2022
None,Toyota,1998,Srebrny,Benzyna,150,True,195846,None,5,None,10500,Automatyczna,None,1996
True,BMW,1598,Czarny,Benzyna,170,True,63000,True,5,Niemcy,59500,Manualna,None,2014
None,Saab,2792,Niebieski,Benzyna,280,True,150000,None,2,None,35000,Automatyczna,None,2006
True,Nissan,1461,Brązowy,Diesel,115,True,135000,True,5,Finlandia,53900,Automatyczna,None,2017
True,Audi,1968,Czarny,Diesel,150,True,208500,True,5,None,65900,Automatyczna,None,2016
True,Mercedes-Benz,3982,Niebieski,Benzyna,510,True,110000,True,5,Niemcy,250000,Automatyczna,None,2016
None,Mercedes-Benz,2143,Granatowy,Diesel,136,True,60787,None,4,Dania,143910,Manualna,None,2018
True,Volvo,1969,Biały,Benzyna,247,True,56000,None,5,Polska,139000,Automatyczna,None,2018
None,Skoda,1968,Żółty,Diesel,170,True,224985,None,5,Niemcy,19900,Manualna,None,2007
None,Peugeot,1560,Szary,Diesel,120,True,310000,None,5,None,16900,Manualna,None,2016
True,Hyundai,1396,Biały,Diesel,75,True,84881,True,5,Polska,13000,Manualna,None,2009
True,Porsche,1984,Bordowy,Benzyna,265,True,5000,True,5,Polska,436968,Automatyczna,None,2022
None,Jeep,2360,Niebieski,Benzyna,180,True,27226,None,5,Stany Zjednoczone,103500,Automatyczna,None,2020
True,Skoda,1395,Szary,Benzyna,140,True,194600,True,5,Polska,29500,Manualna,None,2013
None,Honda,2000,Czarny,Hybryda,212,True,42850,None,4,Stany Zjednoczone,99900,Automatyczna,None,2019
True,Fiat,1368,Biały,Benzyna,120,True,121538,True,5,Niemcy,14900,Manualna,None,2009
None,Mazda,2261,Czarny,Benzyna+LPG,260,True,302000,None,5,None,25500,Manualna,None,2008
None,BMW,1997,Czarny,Benzyna,245,True,126000,None,5,None,67000,Automatyczna,None,2016
True,Toyota,1798,Szary,Hybryda,122,True,103000,True,5,Polska,89900,Automatyczna,None,2017
True,Toyota,1997,Biały,Diesel,122,True,369000,None,3,Polska,65000,Manualna,None,2020
True,Volkswagen,1968,Czarny,Diesel,170,True,246000,True,5,Niemcy,19900,Manualna,None,2007
True,Skoda,1968,Czarny,Diesel,170,True,210400,True,5,Niemcy,55600,Automatyczna,None,2014
True,BMW,1998,Biały,Benzyna,252,True,132700,None,4,Stany Zjednoczone,131900,Automatyczna,None,2019
True,Audi,1968,Biały,Diesel,149,True,145000,True,4,Polska,86000,Automatyczna,None,2017
None,Skoda,1968,Biały,Diesel,184,True,214216,True,5,Polska,54000,Automatyczna,None,2015
True,BMW,1995,Granatowy,Diesel,190,True,281978,True,5,Niemcy,85000,Automatyczna,None,2015
None,BMW,1998,Biały,Benzyna,252,True,177400,None,5,Kanada,115000,Automatyczna,None,2017
None,Opel,1364,Szary,Benzyna,120,True,200000,True,5,Polska,21300,Manualna,None,2011
None,Ford,1997,Niebieski,Diesel,140,True,270000,None,5,None,17500,Manualna,None,2008
None,Opel,1199,Czarny,Benzyna,130,True,57000,None,5,Polska,49000,Manualna,None,2017
None,Buick,1400,Biały,Benzyna,150,True,25000,None,5,None,72000,Automatyczna,None,2019
True,Ford,1997,Biały,Diesel,140,True,190000,True,5,Niemcy,46800,Manualna,None,2012
None,Renault,1598,Fioletowy,Diesel,160,True,216032,True,5,Niemcy,65800,Automatyczna,None,2015
True,Ford,1560,Czarny,Diesel,115,True,132000,True,5,None,38000,Manualna,None,2014
True,Volkswagen,1390,Brązowy,Benzyna,160,True,172000,True,4,Polska,44000,Manualna,None,2013
None,Audi,2967,Srebrny,Diesel,245,True,177000,None,5,Francja,64000,Automatyczna,None,2012
True,Skoda,1968,Czarny,Diesel,150,True,179613,None,5,Polska,82900,Manualna,None,2019
True,BMW,2993,Czarny,Diesel,265,True,84500,True,4,Polska,215000,Automatyczna,None,2017
True,Skoda,1896,Zielony,Diesel,130,True,378600,True,4,Polska,8600,Manualna,None,2003
None,Toyota,1998,Czarny,Benzyna,150,True,225000,None,3,None,27000,Manualna,None,2003
True,Opel,1598,Biały,Diesel,136,True,180000,True,5,Niemcy,47500,Automatyczna,None,2016
True,Opel,1364,Niebieski,Benzyna,120,True,160000,True,5,Niemcy,25600,Manualna,None,2011
True,Ford,999,Szary,Benzyna,125,True,61400,True,5,None,75645,Automatyczna,None,2019
None,Opel,1956,Biały,Diesel,170,True,230000,None,5,None,48500,Automatyczna,None,2015
None,Kia,1396,Szary,Benzyna,90,True,194600,None,5,None,23900,Manualna,None,2011
None,Ford,1600,Czarny,Diesel,115,True,223720,None,5,None,23500,Manualna,None,2012
None,Audi,4134,Brązowy,Diesel,340,True,296000,None,5,None,69000,Automatyczna,None,2010
None,Ford,1997,Brązowy,Diesel,140,True,204000,True,5,Polska,39700,Manualna,None,2011
True,Toyota,1496,Srebrny,Benzyna,111,True,9350,True,5,Polska,69500,Automatyczna,None,2020
True,Mercedes-Benz,2987,Czarny,Diesel,211,True,280000,True,5,Kanada,35000,Automatyczna,None,2011
True,Volvo,1498,Czarny,Benzyna,152,True,229000,True,5,None,57999,Automatyczna,None,2017
True,Seat,1968,Szary,Diesel,170,True,237412,True,5,Niemcy,45900,Automatyczna,None,2011
None,Audi,2967,Inny kolor,Diesel,218,True,198400,None,5,None,123000,Automatyczna,None,2017
None,Renault,1598,Czarny,Diesel,160,True,150000,None,5,None,59999,Automatyczna,None,2017
True,Opel,1796,Czarny,Benzyna,140,True,157000,True,3,Niemcy,18500,Manualna,None,2007
None,Volvo,1969,Granatowy,Benzyna,320,True,67500,None,5,None,178000,Automatyczna,None,2018
True,Hyundai,1591,Szary,Benzyna,135,True,115000,True,5,Polska,60700,Manualna,None,2015
True,Nissan,1240,Bordowy,Benzyna,80,True,190000,True,5,Holandia,11300,Automatyczna,None,2005
True,Peugeot,1499,Szary,Diesel,130,True,56900,True,5,Polska,59900,Manualna,None,2019
True,Mercedes-Benz,1991,Biały,Benzyna,190,True,99800,True,5,None,133998,Automatyczna,None,2019
None,Volkswagen,2461,Biały,Diesel,130,True,244000,None,4,None,42500,Manualna,None,2008
True,BMW,2993,Inny kolor,Diesel,258,True,228000,None,4,None,49700,Automatyczna,None,2015
None,Fiat,1596,Srebrny,Benzyna,103,True,129000,True,5,Polska,7100,Manualna,None,2003
True,Mercedes-Benz,1991,Czarny,Benzyna,258,True,38000,True,2,Polska,239000,Automatyczna,None,2019
True,Nissan,1598,Złoty,Benzyna,115,True,164000,True,5,Polska,38900,Manualna,None,2010
None,Toyota,1364,Granatowy,Diesel,90,True,258913,True,5,Polska,13499,Manualna,None,2009
None,Mazda,1998,Brązowy,Benzyna,120,True,141000,None,5,Niemcy,53800,Manualna,None,2016
True,Volvo,2400,Szary,Diesel,180,True,260000,None,5,Szwajcaria,23900,Automatyczna,None,2009
True,Volkswagen,2967,Biały,Diesel,286,True,150000,True,5,None,270600,Automatyczna,None,2018
None,Fiat,1598,Biały,Diesel,105,True,197300,None,5,None,11700,Manualna,None,2009
None,Skoda,1598,Granatowy,Diesel,105,True,291000,None,5,Polska,27500,Manualna,None,2014
True,Seat,1500,Niebieski,Benzyna,130,True,97100,True,5,Polska,72900,Manualna,None,2019
None,Hyundai,1695,Srebrny,Diesel,141,True,194000,None,5,None,18900,Manualna,None,2017
True,Seat,1000,Czerwony,Benzyna,115,True,77100,True,5,Polska,78900,Automatyczna,None,2019
True,Volkswagen,1595,Biały,Benzyna,75,True,200000,None,5,Niemcy,24400,Manualna,None,2009
True,Volkswagen,1800,Szary,Benzyna,180,True,72200,True,5,Polska,91900,Automatyczna,None,2018
None,Opel,1998,Srebrny,Benzyna,170,True,200000,None,3,None,12999,Manualna,None,2005
True,Skoda,1595,Srebrny,Benzyna,102,True,127000,True,5,Niemcy,28999,Manualna,None,2009
True,Seat,1000,Niebieski,Benzyna,95,True,68800,True,5,Polska,59900,Manualna,None,2019
True,Volkswagen,2967,Czarny,Diesel,224,True,276535,True,5,None,31900,Automatyczna,None,2007
True,Mitsubishi,1590,Czerwony,Benzyna,117,True,97370,True,5,Niemcy,59800,Manualna,None,2017
None,Dodge,5200,Brązowy,Benzyna,230,True,200000,True,2,Stany Zjednoczone,105000,Automatyczna,None,1973
None,Mitsubishi,3828,Biały,Benzyna,250,True,70000,None,5,None,53000,Manualna,None,2007
None,Bentley,5998,Granatowy,Benzyna,610,True,132000,None,2,None,175800,Automatyczna,None,2006
True,Renault,1198,Niebieski,Benzyna,115,True,164000,None,5,Holandia,29999,Manualna,None,2013
None,Renault,1390,Inny kolor,Benzyna,98,True,66300,None,5,None,13200,Manualna,None,2006
None,BMW,4395,Biały,Benzyna,462,True,101000,None,4,Stany Zjednoczone,165000,Automatyczna,None,2018
True,BMW,1499,Czarny,Benzyna,136,True,105000,None,4,Polska,85000,Automatyczna,None,2018
None,Suzuki,1373,Czarny,Benzyna,129,True,21350,None,5,None,48999,Manualna,None,2021
True,Kia,1591,Srebrny,Benzyna,177,True,64780,True,5,Polska,85000,Manualna,None,2018
True,Opel,1364,Czarny,Benzyna,140,True,159600,None,5,Niemcy,25900,Manualna,None,2010
True,Opel,1598,Czarny,Benzyna,180,True,160100,True,5,Niemcy,29900,Manualna,None,2011
None,Mercedes-Benz,1998,Czarny,Benzyna,94,True,67000,True,4,Niemcy,78000,Automatyczna,None,1966
None,Ford,998,Złoty,Benzyna,125,True,140000,None,5,None,15900,Manualna,None,2013
None,Volkswagen,1395,Granatowy,Benzyna,140,True,149000,None,5,None,38999,Manualna,None,2014
None,Jaguar,3996,Czerwony,Benzyna,284,True,228000,None,4,None,64002,Automatyczna,None,2000
None,Ford,1997,Szary,Diesel,150,True,197000,True,4,Polska,39900,Manualna,None,2016
None,Audi,1395,Czarny,Benzyna,122,True,150000,None,5,None,47900,Manualna,None,2013
None,Volvo,1969,Inny kolor,Diesel,190,True,200000,True,4,None,120000,Automatyczna,None,2020
True,BMW,1995,Czarny,Diesel,177,True,230000,True,5,Niemcy,19999,Manualna,None,2008
True,Renault,1995,Fioletowy,Diesel,177,True,167687,True,5,Polska,88900,Automatyczna,None,2018
True,Opel,1398,Srebrny,Benzyna,90,True,115000,None,3,Niemcy,19900,Manualna,None,2012
None,Audi,1968,Szary,Diesel,204,True,51700,None,5,None,187000,Automatyczna,None,2021
True,Mercedes-Benz,2143,Inny kolor,Diesel,163,True,54500,True,4,Niemcy,65200,Automatyczna,None,2009
None,DS Automobiles,1997,Czarny,Diesel,177,True,150000,None,5,None,95500,Automatyczna,None,2019
True,BMW,None,Brązowy,Elektryczny,170,True,89633,True,5,Stany Zjednoczone,67999,Automatyczna,None,2014
None,Mazda,1998,Brązowy,Benzyna,160,True,59021,None,5,None,112200,Automatyczna,None,2017
None,BMW,2998,Czarny,Benzyna,340,True,82900,None,5,None,74700,Automatyczna,None,2017
None,Nissan,1197,Bordowy,Benzyna,115,True,45000,None,5,None,42999,Manualna,None,2017
None,Mercedes-Benz,3000,Szary,Diesel,258,True,123000,None,5,Niemcy,154900,Automatyczna,None,2017
None,Nissan,1500,Inny kolor,Diesel,110,True,159995,None,5,None,57800,Manualna,None,2015
True,Volkswagen,1498,Niebieski,Benzyna,150,True,29000,True,5,Polska,139900,Automatyczna,None,2022
None,Ford,1999,Czarny,Benzyna,240,True,227000,True,5,None,43000,Automatyczna,None,2015
None,Citroën,1997,Srebrny,Diesel,136,True,248800,None,5,Francja,8500,Automatyczna,None,2007
True,Mercedes-Benz,1950,Szary,Diesel,190,True,50700,True,5,Polska,177777,Automatyczna,None,2020
True,Seat,999,Czerwony,Benzyna,115,True,98000,True,5,None,64000,Manualna,None,2019
True,Volkswagen,999,Czarny,Benzyna,110,True,20459,None,5,None,69800,Automatyczna,None,2022
None,Alfa Romeo,1995,Bordowy,Benzyna,200,True,66000,None,4,None,69999,Automatyczna,None,2018
None,Honda,1997,Brązowy,Benzyna+LPG,156,True,330000,True,5,Japonia,24500,Manualna,None,2008
True,Volkswagen,2460,Biały,Diesel,130,True,340000,True,4,Niemcy,29900,Manualna,None,2008
True,Dodge,3605,Czarny,Benzyna,283,True,98000,None,5,Stany Zjednoczone,37500,Automatyczna,None,2019
True,Volvo,1969,Czarny,Diesel,190,True,129800,None,4,Polska,124999,Automatyczna,None,2018
True,Ford,1560,Czarny,Benzyna,100,True,188000,True,5,Niemcy,11900,Manualna,None,2005
